Title,Link
Feature selection and low test error in shallow low-rotation ReLU networks,https://openreview.net/forum?id=swEskiem99
Backpropagation through Combinatorial Algorithms: Identity with Projection Works,https://openreview.net/forum?id=JZMR727O29
Therbligs in Action: Video Understanding through Motion Primitives,https://openreview.net/forum?id=rpWw6Ki2b5s
On the Adversarial Robustness against Natural Weather Perturbations,https://openreview.net/forum?id=Pk_di2bPAop
Coupled Multiwavelet Operator Learning for Coupled Differential Equations,https://openreview.net/forum?id=kIo_C6QmMOM
Don’t Bet on Sparsity: Designing Brain-inspired Distance-preserving Encoder,https://openreview.net/forum?id=JKFSUPa70W6M
Mid-Vision Feedback for Convolutional Neural Networks,https://openreview.net/forum?id=4oLK1_k71Tz
Cross-Window Self-Training via Context Variations from Sparsely-Labeled Time Series,https://openreview.net/forum?id=whsWWPAUkwR
Revisiting and Improving FGSM Adversarial Training,https://openreview.net/forum?id=aNiem36virV
Safe Reinforcement Learning From Pixels Using a Stochastic Latent Representation,https://openreview.net/forum?id=b39dQt_uffW
TrojText: Test-time Invisible Textual Trojan Insertion,https://openreview.net/forum?id=ja4Lpp5mqc2
An Experiment Design Paradigm using Joint Feature Selection and Task Optimization,https://openreview.net/forum?id=ytNEuwH1yeL
Multi-Objective Online Learning,https://openreview.net/forum?id=dKkMnCWfVmm
Improved Training of Physics-Informed Neural Networks Using Energy-Based Priors: a Study on Electrical Impedance Tomography,https://openreview.net/forum?id=zqkfJA6R1-r
Efficient Bayesian Optimization with Deep Kernel Learning and Transformer Pre-trained on Muliple Heterogeneous Datasets,https://openreview.net/forum?id=0aAd19ZQp11
Robustness Guarantees for Adversarially Trained Neural Networks,https://openreview.net/forum?id=9_cba-ImPGb
Fast-PINN for Complex Geometry: Solving PDEs with Boundary Connectivity Loss,https://openreview.net/forum?id=IIyox3dwad0
Noise Transforms Feed-Forward Networks into Sparse Coding Networks,https://openreview.net/forum?id=P9yXPbfqbvC
DEFENDING BACKDOOR ATTACKS VIA ROBUSTNESS AGAINST NOISY LABEL,https://openreview.net/forum?id=osIppnySBTV
A Kernel Perspective of Skip Connections in Convolutional Networks,https://openreview.net/forum?id=6H_uOfcwiVh
SlothBomb: Efficiency Poisoning Attack against Dynamic Neural Networks,https://openreview.net/forum?id=Zsl54T6OLBH
Ordered GNN: Ordering Message Passing to Deal with Heterophily and Over-smoothing,https://openreview.net/forum?id=wKPmPBHSnT6
Sparse Distributed Memory is a Continual Learner,https://openreview.net/forum?id=JknGeelZJpHP
Optimistic Exploration in Reinforcement Learning Using Symbolic Model Estimates,https://openreview.net/forum?id=Ji1_32XWMxK
FLIP: A Provable Defense Framework for Backdoor Mitigation in Federated Learning,https://openreview.net/forum?id=Xo2E217_M4n
Towards Automatic Generation of Advanced Shift Networks,https://openreview.net/forum?id=u8IcZZORLuq
Robust attributions require rethinking robustness metrics,https://openreview.net/forum?id=j8Ygylt1DYJ
Learned Nearest-Class-Mean for Biased Representations in Long-Tailed Recognition,https://openreview.net/forum?id=ByaNEZdnx2O
GradientMix: A Simple yet Effective Regularization for Large Batch Training,https://openreview.net/forum?id=5c_nxk-dX1J
UniMax: Fairer and More Effective Language Sampling for Large-Scale Multilingual Pretraining,https://openreview.net/forum?id=kXwdL1cWOAi
Discrete State-Action Abstraction via the Successor Representation,https://openreview.net/forum?id=Krk0Gnft2Zc
Hyper-parameter Tuning for Fair Classification without Sensitive Attribute Access,https://openreview.net/forum?id=wR08RrAsLz5
Towards Learning Implicit Symbolic Representation for Visual Reasoning,https://openreview.net/forum?id=V8isglQkt74
GNNInterpreter: A Probabilistic Generative Model-Level Explanation for Graph Neural Networks,https://openreview.net/forum?id=rqq6Dh8t4d
Intra-Instance VICReg: Bag of Self-Supervised Image Patch Embedding Explains the Performance,https://openreview.net/forum?id=J923QzIz8Sh
Rethinking Symbolic Regression: Morphology and Adaptability in the Context of Evolutionary Algorithms,https://openreview.net/forum?id=OPGy07PojsZ
"Efficient, probabilistic analysis of combinatorial neural codes",https://openreview.net/forum?id=NAuVe6pQ7Jb
On Pre-training Language Model for Antibody,https://openreview.net/forum?id=zaq4LV55xHl
Challenging Common Assumptions about Catastrophic Forgetting,https://openreview.net/forum?id=LoOd40EaGA8
Learning to reason over visual objects,https://openreview.net/forum?id=uR6x8Be7o_M
Imitating Graph-Based Planning with Goal-Conditioned Policies,https://openreview.net/forum?id=6lUEy1J5R7p
Prefer to Classify: Improving Text Classifier via Pair-wise Preference Learning,https://openreview.net/forum?id=CTX5JcDaUX9
"Seeing Differently, Acting Similarly: Heterogeneously Observable Imitation Learning",https://openreview.net/forum?id=3ULaIHxn9u7
Simple and Deep Graph Attention Networks,https://openreview.net/forum?id=uzwakrSKHyT
A theoretical study of inductive biases in contrastive learning,https://openreview.net/forum?id=AuEgNlEAmed
Combinatorial Pure Exploration of Causal Bandits,https://openreview.net/forum?id=pBBsrPzq7aF
How to fine-tune vision models with SGD,https://openreview.net/forum?id=rnFOPhTMB0Y
Computational Language Acquisition with Theory of Mind,https://openreview.net/forum?id=C2ulri4duIs
Rényi Supervised Contrastive Learning for Transferable Representation,https://openreview.net/forum?id=kpXJYIoMlho
MiDAS: Multi-integrated Domain Adaptive Supervision for Fake News Detection,https://openreview.net/forum?id=DaYt6DAA-JK
Walking the Tightrope: An Investigation of the Convolutional Autoencoder Bottleneck,https://openreview.net/forum?id=7zv_wSgP-LN
A Closer Look at Model Adaptation using Feature Distortion and Simplicity Bias,https://openreview.net/forum?id=wkg_b4-IwTZ
Pareto Invariant Risk Minimization,https://openreview.net/forum?id=esFxSb_0pSL
Understanding and Adopting Rational Behavior by Bellman Score Estimation,https://openreview.net/forum?id=WzGdBqcBicl
Meta-Learning for Bootstrapping Medical Image Segmentation from Imperfect Supervision,https://openreview.net/forum?id=yd5kGP5_VVE
L2B: Learning to Bootstrap for Combating Label Noise,https://openreview.net/forum?id=qVI1MqX52Xm
What Makes Convolutional Models Great on Long Sequence Modeling?,https://openreview.net/forum?id=TGJSPbRpJX-
Progressive Mixup Augmented Teacher-Student Learning for Unsupervised Domain Adaptation,https://openreview.net/forum?id=CUOhDJGy3Mn
M$^3$SAT: A Sparsely Activated Transformer for Efficient Multi-Task Learning from Multiple Modalities,https://openreview.net/forum?id=_QkHfB07QMN
Editing models with task arithmetic,https://openreview.net/forum?id=6t0Kwf8-jrj
Structured World Representations via Block-Slot Attention,https://openreview.net/forum?id=ZPHE4fht19t
Training-Free Structured Diffusion Guidance for Compositional Text-to-Image Synthesis,https://openreview.net/forum?id=PUIqjT4rzq7
Atomized Deep Learning Models,https://openreview.net/forum?id=_lPNXhQ4uvS
Topology Matters in Fair Graph Learning: a Theoretical Pilot Study,https://openreview.net/forum?id=TVMjn0RpLHf
Context-Aware Image Completion,https://openreview.net/forum?id=YlmzborbHTy
Speech denoising by listening to noise,https://openreview.net/forum?id=wNnaozRwl5O
Can Agents Run Relay Race with Strangers? Generalization of RL to Out-of-Distribution Trajectories,https://openreview.net/forum?id=ipflrGaf7ry
DYNAMIC BATCH NORM STATISTICS UPDATE FOR NATURAL ROBUSTNESS,https://openreview.net/forum?id=q9Tv6sR3jp2
SKTformer: A Skeleton Transformer for Long Sequence Data,https://openreview.net/forum?id=NBES8BZ5wnZ
CktGNN:  Circuit Graph Neural Network for Electronic Design Automation,https://openreview.net/forum?id=NE2911Kq1sp
How Should I Plan? A Performance Comparison of Decision-Time vs. Background Planning,https://openreview.net/forum?id=UYsYdOn-A7e
Substructure-Atom Cross Attention for Molecular Representation Learning,https://openreview.net/forum?id=WFewvIEb0aT
Differentially Private Algorithms for Smooth Nonconvex ERM,https://openreview.net/forum?id=cBNfRYPtvFY
Untangling Effect and Side Effect: Consistent Causal Inference in Non-Targeted Trials,https://openreview.net/forum?id=vxln_lFKkfc
AMA: Asymptotic Midpoint Augmentation for Margin Balancing and Moderate Broadening,https://openreview.net/forum?id=CwFcw5DBVOR
STUNT: Few-shot Tabular Learning with Self-generated Tasks from Unlabeled Tables,https://openreview.net/forum?id=_xlsjehDvlY
MEDIC: Model Backdoor Removal by Importance Driven Cloning,https://openreview.net/forum?id=qHcR93949op
The Role of Pre-training Data in Transfer Learning,https://openreview.net/forum?id=q_PkAzGFrmq
Compressed Predictive Information Coding,https://openreview.net/forum?id=rde9B5ue32F
Importance of Class Selectivity in Early Epochs of Training,https://openreview.net/forum?id=hcLpFslHraT
Mechanistic Mode Connectivity,https://openreview.net/forum?id=NZZoABNZECq
CLASSIFICATION OF INCOMPLETE DATA USING AUGMENTED MLP,https://openreview.net/forum?id=z-lQRTEOpxV
On the Convergence of Federated Deep AUC Maximization,https://openreview.net/forum?id=WVYJ0BaytpF
Towards A Unified Neural Architecture for Visual Recognition and Reasoning,https://openreview.net/forum?id=uARGOm09Vnr
BLOOM Large Language Models and the Chomsky Hierarchy,https://openreview.net/forum?id=jczReTpeJ0N
WebBrain: Learning to Generate Factually Correct Articles for Queries by Grounding on Large Web Corpus,https://openreview.net/forum?id=eiuj6cNv4iI
HloEnv: A Graph Rewrite Environment for Deep Learning Compiler Optimization Research,https://openreview.net/forum?id=ZVnH2suWKRu
Towards Diverse Perspective Learning with Switch over Multiple Temporal Pooling,https://openreview.net/forum?id=B2ww5cqWq14
Deep Latent State Space Models for Time-Series Generation,https://openreview.net/forum?id=ukWZS73ccwk
Specformer: Spectral Graph Neural Networks Meet Transformers,https://openreview.net/forum?id=0pdSt3oyJa1
MetaP: How to Transfer Your Knowledge on Learning Hidden Physics,https://openreview.net/forum?id=MuoduaZpQxE
CommsVAE: Learning the brain's macroscale communication dynamics using coupled sequential VAEs,https://openreview.net/forum?id=5H9_FUPA9r8
Beyond the injective assumption in causal representation learning,https://openreview.net/forum?id=22Hsbl8twlY
Answer Me if You Can: Debiasing Video Question Answering via Answering Unanswerable Questions,https://openreview.net/forum?id=hdkdCk6xm48
Language Models Can (kind of) Reason: A Systematic Formal Analysis of Chain-of-Thought,https://openreview.net/forum?id=qFVVBzXxR2V
Approximation ability of Transformer networks for functions with various smoothness of Besov spaces: error analysis and token extraction,https://openreview.net/forum?id=uOAerdjbEZy
Teacher Intervention: Improving Convergence of Quantization Aware Training for Ultra-Low Precision Transformers,https://openreview.net/forum?id=692oJ-QFuMC
"Clustering Embedding Tables, Without First Learning Them",https://openreview.net/forum?id=T-DKAYt6BMk
Architecture Matters in Continual Learning,https://openreview.net/forum?id=CAsH4Z_Xzj7
Machine Learning Force Fields with Data Cost Aware Training,https://openreview.net/forum?id=5C5ZcWvtI7S
Covariance Matrix Adaptation MAP-Annealing,https://openreview.net/forum?id=q_tgo-hvgPd
Learning Rewards and Skills to Follow Commands with a Data Efficient Visual-Audio Representation,https://openreview.net/forum?id=HumfPzF2yeI
Reinforcement Learning-Based Estimation for Partial Differential Equations,https://openreview.net/forum?id=ZADNbI_3sbS
Heterogeneous-Agent Mirror Learning,https://openreview.net/forum?id=OxBl7cSgo6_
ADELT: Unsupervised Transpilation Between Deep Learning Frameworks,https://openreview.net/forum?id=vbRRydfyFc
Recursive Time Series Data Augmentation,https://openreview.net/forum?id=5lgD4vU-l24s
Auto-Encoding Goodness of Fit,https://openreview.net/forum?id=JjCAdMUlu9v
VER: Learning Natural Language Representations for Verbalizing Entities and Relations,https://openreview.net/forum?id=wIzVS-RJjCB
Adaptive IMLE for Few-shot Image Synthesis,https://openreview.net/forum?id=8RExG-EKC22
Understanding the Covariance Structure of Convolutional Filters,https://openreview.net/forum?id=WGApODQvwRg
Reinforcement Logic Rule Learning for Temporal Point Processes,https://openreview.net/forum?id=ynD_LAMwar2
"On Making Graph Continual Learning Easy, Fool-Proof, and Extensive: a Benchmark Framework and Scenarios",https://openreview.net/forum?id=doShL95X0hd
Masked Distillation with Receptive Tokens,https://openreview.net/forum?id=mWRngkvIki3
Robust Multivariate Time-Series Forecasting: Adversarial Attacks and Defense Mechanisms,https://openreview.net/forum?id=ctmLBs8lITa
TextShield: Beyond Successfully Detecting Adversarial Sentences in NLP,https://openreview.net/forum?id=xIWfWvKM7aQ
Efficient Deep Reinforcement Learning Requires Regulating Statistical Overfitting,https://openreview.net/forum?id=14-kr46GvP-
Nuisances via Negativa: Adjusting for Spurious Correlations via Data Augmentation,https://openreview.net/forum?id=eZr_xEPesc7
GNN Domain Adaptation using Optimal Transport,https://openreview.net/forum?id=nGyWzq-703u
Ask Me Anything: A simple strategy for prompting language models,https://openreview.net/forum?id=bhUPJnS2g0X
MixBin: Towards Budgeted Binarization,https://openreview.net/forum?id=pRUW8BuTEFI
Limits of Algorithmic Stability for Distributional Generalization,https://openreview.net/forum?id=PoU_NgCStE5
WikiWhy: Answering and Explaining Cause-and-Effect Questions,https://openreview.net/forum?id=vaxnu-Utr4l
Offline Reinforcement Learning with Differentiable Function Approximation is Provably Efficient,https://openreview.net/forum?id=6jfbOWzWTcE
Do We Really Need Graph Models for Skeleton-Based Action Recognition? A Topology-Agnostic Approach with Fully-Connected Networks,https://openreview.net/forum?id=PbXfwJEyKXT
An Integrated Multi-Label Multi-Modal Framework in Deep Metric Learning,https://openreview.net/forum?id=uFC0HBseZxK
Proto-Value Networks: Scaling Representation Learning with Auxiliary Tasks,https://openreview.net/forum?id=oGDKSt9JrZi
Conservative Exploration in Linear MDPs under Episode-wise Constraints,https://openreview.net/forum?id=RHWAEeEYmwW
Pseudometric guided online query and update for offline reinforcement learning,https://openreview.net/forum?id=gTph9AD_gx1
